Model,FPR,TPR,AUC
LightGBM V2,0.0023767184187128104,0.045662100456621,0.8404323189982257
LightGBM V2,0.002410915806032419,0.045662100456621,0.8404323189982257
LightGBM V2,0.002410915806032419,0.04584474885844749,0.8404323189982257
LightGBM V2,0.0024280144996922234,0.04584474885844749,0.8404323189982257
LightGBM V2,0.0024280144996922234,0.04657534246575343,0.8404323189982257
LightGBM V2,0.002445113193352028,0.04657534246575343,0.8404323189982257
LightGBM V2,0.002445113193352028,0.04675799086757991,0.8404323189982257
LightGBM V2,0.002462211887011832,0.04675799086757991,0.8404323189982257
LightGBM V2,0.002462211887011832,0.04694063926940639,0.8404323189982257
LightGBM V2,0.002479310580671637,0.04694063926940639,0.8404323189982257
LightGBM V2,0.002479310580671637,0.047488584474885846,0.8404323189982257
LightGBM V2,0.002496409274331441,0.047488584474885846,0.8404323189982257
LightGBM V2,0.002496409274331441,0.04821917808219178,0.8404323189982257
LightGBM V2,0.00253060666165105,0.04821917808219178,0.8404323189982257
LightGBM V2,0.00253060666165105,0.04894977168949772,0.8404323189982257
LightGBM V2,0.0025477053553108545,0.04894977168949772,0.8404323189982257
LightGBM V2,0.0025477053553108545,0.0491324200913242,0.8404323189982257
LightGBM V2,0.0025648040489706586,0.0491324200913242,0.8404323189982257
LightGBM V2,0.0025648040489706586,0.049497716894977166,0.8404323189982257
LightGBM V2,0.002581902742630463,0.049497716894977166,0.8404323189982257
LightGBM V2,0.002581902742630463,0.05004566210045662,0.8404323189982257
LightGBM V2,0.0026331988236098763,0.05004566210045662,0.8404323189982257
LightGBM V2,0.0026331988236098763,0.0502283105022831,0.8404323189982257
LightGBM V2,0.0026502975172696805,0.0502283105022831,0.8404323189982257
LightGBM V2,0.0026502975172696805,0.05041095890410959,0.8404323189982257
LightGBM V2,0.002667396210929485,0.05041095890410959,0.8404323189982257
LightGBM V2,0.002667396210929485,0.050593607305936074,0.8404323189982257
LightGBM V2,0.002701593598249094,0.050593607305936074,0.8404323189982257
LightGBM V2,0.002701593598249094,0.05132420091324201,0.8404323189982257
LightGBM V2,0.002718692291908898,0.05132420091324201,0.8404323189982257
LightGBM V2,0.002718692291908898,0.051689497716894975,0.8404323189982257
LightGBM V2,0.0027357909855687027,0.051689497716894975,0.8404323189982257
